csquares;Lat;Lon;Year;FD_total;depth;fleet
1300:498:131;39.35;8.15;2017;35.44660639;174.0500031;demersal fisheries
1300:498:132;39.35;8.25;2013;24.79723838;153.2100067;demersal fisheries
1300:498:132;39.35;8.25;2014;23.52049012;153.2100067;demersal fisheries
1300:498:132;39.35;8.25;2015;23.01955945;153.2100067;demersal fisheries
1300:498:132;39.35;8.25;2016;23.64872689;153.2100067;demersal fisheries
1300:498:132;39.35;8.25;2017;24.02983672;153.2100067;demersal fisheries
1300:498:133;39.35;8.35;2013;33.07002333;87.94000244;demersal fisheries
1300:498:133;39.35;8.35;2014;31.36732991;87.94000244;demersal fisheries
1300:498:133;39.35;8.35;2015;30.69928015;87.94000244;demersal fisheries
1300:498:133;39.35;8.35;2016;31.53834866;87.94000244;demersal fisheries
1300:498:133;39.35;8.35;2017;32.04660329;87.94000244;demersal fisheries
1300:498:140;39.45;8.05;2013;41.89833399;341.6600037;demersal fisheries
1300:498:140;39.45;8.05;2014;39.74109277;341.6600037;demersal fisheries
1300:498:140;39.45;8.05;2015;38.89470172;341.6600037;demersal fisheries
1300:498:140;39.45;8.05;2016;39.95776637;341.6600037;demersal fisheries
1300:498:140;39.45;8.05;2017;40.60170368;341.6600037;demersal fisheries
1300:498:141;39.45;8.15;2013;57.95903716;189.6499939;demersal fisheries
1300:498:141;39.45;8.15;2014;54.97487018;189.6499939;demersal fisheries
1300:498:141;39.45;8.15;2015;53.80403579;189.6499939;demersal fisheries
1300:498:141;39.45;8.15;2016;55.27460032;189.6499939;demersal fisheries
1300:498:141;39.45;8.15;2017;56.16537528;189.6499939;demersal fisheries
1300:498:142;39.45;8.25;2013;5.211708328;157.1600037;demersal fisheries
1300:498:142;39.45;8.25;2014;4.943370402;157.1600037;demersal fisheries
1300:498:142;39.45;8.25;2015;4.838088333;157.1600037;demersal fisheries
1300:498:142;39.45;8.25;2016;4.970322299;157.1600037;demersal fisheries
1300:498:142;39.45;8.25;2017;5.050421271;157.1600037;demersal fisheries
1300:498:143;39.45;8.35;2013;29.97402331;56.04999924;demersal fisheries
1300:498:143;39.45;8.35;2014;28.43073524;56.04999924;demersal fisheries
1300:498:143;39.45;8.35;2015;27.82522799;56.04999924;demersal fisheries
1300:498:143;39.45;8.35;2016;28.5857433;56.04999924;demersal fisheries
1300:498:143;39.45;8.35;2017;29.04641537;56.04999924;demersal fisheries
1300:498:350;39.55;8.05;2013;53.71625014;648.3300171;demersal fisheries
1300:498:350;39.55;8.05;2014;50.95053374;648.3300171;demersal fisheries
1300:498:350;39.55;8.05;2015;49.86540817;648.3300171;demersal fisheries
1300:498:350;39.55;8.05;2016;51.22832267;648.3300171;demersal fisheries
1300:498:350;39.55;8.05;2017;52.05389005;648.3300171;demersal fisheries
1300:498:351;39.55;8.15;2013;79.53114015;351.980011;demersal fisheries
1300:498:351;39.55;8.15;2014;75.43627913;351.980011;demersal fisheries
1300:498:351;39.55;8.15;2015;73.82966525;351.980011;demersal fisheries
1300:498:351;39.55;8.15;2016;75.84756753;351.980011;demersal fisheries
1300:498:351;39.55;8.15;2017;77.06988507;351.980011;demersal fisheries
1300:498:352;39.55;8.25;2013;5.25881431;145.5899963;demersal fisheries
1300:498:352;39.55;8.25;2014;4.988051013;145.5899963;demersal fisheries
1300:498:352;39.55;8.25;2015;4.881817353;145.5899963;demersal fisheries
1300:498:352;39.55;8.25;2016;5.015246515;145.5899963;demersal fisheries
1300:498:352;39.55;8.25;2017;5.096069461;145.5899963;demersal fisheries
1300:498:353;39.55;8.35;2013;20.28805891;116;demersal fisheries
1300:498:353;39.55;8.35;2014;19.24347711;116;demersal fisheries
1300:498:353;39.55;8.35;2015;18.83363668;116;demersal fisheries
1300:498:353;39.55;8.35;2016;19.34839505;116;demersal fisheries
1300:498:353;39.55;8.35;2017;19.66020311;116;demersal fisheries
1300:498:354;39.55;8.45;2013;2.669609674;1.879999995;demersal fisheries
1300:498:354;39.55;8.45;2014;2.532158097;1.879999995;demersal fisheries
1300:498:354;39.55;8.45;2015;2.478229134;1.879999995;demersal fisheries
1300:498:354;39.55;8.45;2016;2.545963752;1.879999995;demersal fisheries
1300:498:354;39.55;8.45;2017;2.586993099;1.879999995;demersal fisheries
1300:498:360;39.65;8.05;2013;38.61797091;862.7000122;demersal fisheries
1300:498:360;39.65;8.05;2014;36.62962743;862.7000122;demersal fisheries
1300:498:360;39.65;8.05;2015;35.84950322;862.7000122;demersal fisheries
1300:498:360;39.65;8.05;2016;36.82933692;862.7000122;demersal fisheries
1300:498:360;39.65;8.05;2017;37.42285819;862.7000122;demersal fisheries
1300:498:361;39.65;8.15;2013;65.54310017;279.8099976;demersal fisheries
1300:498:361;39.65;8.15;2014;62.16844862;279.8099976;demersal fisheries
1300:498:361;39.65;8.15;2015;60.84440806;279.8099976;demersal fisheries
1300:498:361;39.65;8.15;2016;62.50739908;279.8099976;demersal fisheries
1300:498:361;39.65;8.15;2017;63.51473383;279.8099976;demersal fisheries
1300:498:362;39.65;8.25;2013;54.04355549;119.9400024;demersal fisheries
1300:498:362;39.65;8.25;2014;51.26098695;119.9400024;demersal fisheries
1300:498:362;39.65;8.25;2015;50.16924947;119.9400024;demersal fisheries
1300:498:362;39.65;8.25;2016;51.54046851;119.9400024;demersal fisheries
1300:498:362;39.65;8.25;2017;52.37106626;119.9400024;demersal fisheries
1300:498:363;39.65;8.35;2013;25.51438634;75.27999878;demersal fisheries
1300:498:363;39.65;8.35;2014;24.20071391;75.27999878;demersal fisheries
1300:498:363;39.65;8.35;2015;23.68529608;75.27999878;demersal fisheries
1300:498:363;39.65;8.35;2016;24.33265935;75.27999878;demersal fisheries
1300:498:363;39.65;8.35;2017;24.72479106;75.27999878;demersal fisheries
1300:498:364;39.65;8.45;2013;29.51677042;0.460000008;demersal fisheries
1300:498:364;39.65;8.45;2014;27.99702517;0.460000008;demersal fisheries
1300:498:364;39.65;8.45;2015;27.40075491;0.460000008;demersal fisheries
1300:498:364;39.65;8.45;2016;28.14966859;0.460000008;demersal fisheries
1300:498:364;39.65;8.45;2017;28.60331311;0.460000008;demersal fisheries
1300:498:371;39.75;8.15;2013;49.68300352;241.8099976;demersal fisheries
1300:498:371;39.75;8.15;2014;47.12494898;241.8099976;demersal fisheries
1300:498:371;39.75;8.15;2015;46.1212993;241.8099976;demersal fisheries
1300:498:371;39.75;8.15;2016;47.38188032;241.8099976;demersal fisheries
1300:498:371;39.75;8.15;2017;48.14546056;241.8099976;demersal fisheries
1300:498:372;39.75;8.25;2013;39.25065297;58.68999863;demersal fisheries
1300:498:372;39.75;8.25;2014;37.22973426;58.68999863;demersal fisheries
1300:498:372;39.75;8.25;2015;36.4368292;58.68999863;demersal fisheries
1300:498:372;39.75;8.25;2016;37.43271561;58.68999863;demersal fisheries
1300:498:372;39.75;8.25;2017;38.0359606;58.68999863;demersal fisheries
1300:498:373;39.75;8.35;2013;64.32971506;51.86999893;demersal fisheries
1300:498:373;39.75;8.35;2014;61.0175377;51.86999893;demersal fisheries
1300:498:373;39.75;8.35;2015;59.71800882;51.86999893;demersal fisheries
1300:498:373;39.75;8.35;2016;61.35021324;51.86999893;demersal fisheries
1300:498:373;39.75;8.35;2017;62.33889942;51.86999893;demersal fisheries
1300:498:380;39.85;8.05;2013;7.612489039;452.6199951;demersal fisheries
1300:498:380;39.85;8.05;2014;7.220540872;452.6199951;demersal fisheries
1300:498:380;39.85;8.05;2015;7.066760471;452.6199951;demersal fisheries
1300:498:380;39.85;8.05;2016;7.259908199;452.6199951;demersal fisheries
1300:498:380;39.85;8.05;2017;7.376904873;452.6199951;demersal fisheries
1300:498:381;39.85;8.15;2013;25.20738529;155.0200043;demersal fisheries
1300:498:381;39.85;8.15;2014;23.90951958;155.0200043;demersal fisheries
1300:498:381;39.85;8.15;2015;23.4003035;155.0200043;demersal fisheries
1300:498:381;39.85;8.15;2016;24.03987739;155.0200043;demersal fisheries
1300:498:381;39.85;8.15;2017;24.42729079;155.0200043;demersal fisheries
1300:498:382;39.85;8.25;2013;12.12654154;44.24000168;demersal fisheries
1300:498:382;39.85;8.25;2014;11.50217601;44.24000168;demersal fisheries
1300:498:382;39.85;8.25;2015;11.25720693;44.24000168;demersal fisheries
1300:498:382;39.85;8.25;2016;11.56488737;44.24000168;demersal fisheries
1300:498:382;39.85;8.25;2017;11.75126071;44.24000168;demersal fisheries
1300:498:383;39.85;8.35;2013;76.93300162;43.04999924;demersal fisheries
1300:498:383;39.85;8.35;2014;72.97191231;43.04999924;demersal fisheries
1300:498:383;39.85;8.35;2015;71.41778359;43.04999924;demersal fisheries
1300:498:383;39.85;8.35;2016;73.36976465;43.04999924;demersal fisheries
1300:498:383;39.85;8.35;2017;74.5521513;43.04999924;demersal fisheries
1300:498:384;39.85;8.45;2013;79.93885054;21.07999992;demersal fisheries
1300:498:384;39.85;8.45;2014;75.82299753;21.07999992;demersal fisheries
1300:498:384;39.85;8.45;2015;74.20814746;21.07999992;demersal fisheries
1300:498:384;39.85;8.45;2016;76.23639436;21.07999992;demersal fisheries
1300:498:384;39.85;8.45;2017;77.46497803;21.07999992;demersal fisheries
1300:498:390;39.95;8.05;2013;3.484218284;996.5999756;demersal fisheries
1300:498:390;39.95;8.05;2014;3.304824532;996.5999756;demersal fisheries
1300:498:390;39.95;8.05;2015;3.234439605;996.5999756;demersal fisheries
1300:498:390;39.95;8.05;2016;3.322842865;996.5999756;demersal fisheries
1300:498:390;39.95;8.05;2017;3.376391967;996.5999756;demersal fisheries
1300:498:391;39.95;8.15;2013;51.95140018;355;demersal fisheries
1300:498:391;39.95;8.15;2014;49.27655152;355;demersal fisheries
1300:498:391;39.95;8.15;2015;48.22707781;355;demersal fisheries
1300:498:391;39.95;8.15;2016;49.54521368;355;demersal fisheries
1300:498:391;39.95;8.15;2017;50.34365701;355;demersal fisheries
1300:498:392;39.95;8.25;2013;15.91857305;51.75;demersal fisheries
1300:498:392;39.95;8.25;2014;15.09896523;51.75;demersal fisheries
1300:498:392;39.95;8.25;2015;14.77739307;51.75;demersal fisheries
1300:498:392;39.95;8.25;2016;15.18128675;51.75;demersal fisheries
1300:498:392;39.95;8.25;2017;15.42593999;51.75;demersal fisheries
1300:498:393;39.95;8.35;2013;0.81054775;27.59000015;demersal fisheries
1300:498:393;39.95;8.35;2014;0.768814658;27.59000015;demersal fisheries
1300:498:393;39.95;8.35;2015;0.752440729;27.59000015;demersal fisheries
1300:498:393;39.95;8.35;2016;0.773006335;27.59000015;demersal fisheries
1300:498:393;39.95;8.35;2017;0.785463679;27.59000015;demersal fisheries
1300:498:485;39.85;8.55;2013;0.648113331;2.549999952;demersal fisheries
1300:498:485;39.85;8.55;2014;0.614743584;2.549999952;demersal fisheries
1300:498:485;39.85;8.55;2015;0.601651004;2.549999952;demersal fisheries
1300:498:485;39.85;8.55;2016;0.618095246;2.549999952;demersal fisheries
1300:498:485;39.85;8.55;2017;0.628056128;2.549999952;demersal fisheries
1300:499:100;39.05;9.05;2013;19.22183932;9.920000076;demersal fisheries
1300:499:100;39.05;9.05;2014;18.7629903;9.920000076;demersal fisheries
1300:499:100;39.05;9.05;2015;17.60990793;9.920000076;demersal fisheries
1300:499:100;39.05;9.05;2016;19.2351633;9.920000076;demersal fisheries
1300:499:100;39.05;9.05;2017;19.92585337;9.920000076;demersal fisheries
1300:499:101;39.05;9.15;2013;55.31143908;50.13999939;demersal fisheries
1300:499:101;39.05;9.15;2014;51.3230284;50.13999939;demersal fisheries
1300:499:101;39.05;9.15;2015;53.24686269;50.13999939;demersal fisheries
1300:499:101;39.05;9.15;2016;55.24834316;50.13999939;demersal fisheries
1300:499:101;39.05;9.15;2017;56.50530841;50.13999939;demersal fisheries
1300:499:102;39.05;9.25;2013;192.4158782;332.5;demersal fisheries
1300:499:102;39.05;9.25;2014;182.2344894;332.5;demersal fisheries
1300:499:102;39.05;9.25;2015;180.0416511;332.5;demersal fisheries
1300:499:102;39.05;9.25;2016;185.1248162;332.5;demersal fisheries
1300:499:102;39.05;9.25;2017;188.1424282;332.5;demersal fisheries
1300:499:103;39.05;9.35;2013;216.827158;623.2000122;demersal fisheries
1300:499:103;39.05;9.35;2014;210.0106465;623.2000122;demersal fisheries
1300:499:103;39.05;9.35;2015;203.749448;623.2000122;demersal fisheries
1300:499:103;39.05;9.35;2016;207.5484484;623.2000122;demersal fisheries
1300:499:103;39.05;9.35;2017;208.9515391;623.2000122;demersal fisheries
1300:499:104;39.05;9.45;2013;15.75417584;730.9000244;demersal fisheries
1300:499:104;39.05;9.45;2014;15.84926486;730.9000244;demersal fisheries
1300:499:104;39.05;9.45;2015;15.13889798;730.9000244;demersal fisheries
1300:499:104;39.05;9.45;2016;15.1837382;730.9000244;demersal fisheries
1300:499:104;39.05;9.45;2017;15.02368559;730.9000244;demersal fisheries
1300:499:111;39.15;9.15;2013;13.92387838;18.59000015;demersal fisheries
1300:499:111;39.15;9.15;2014;13.20697244;18.59000015;demersal fisheries
1300:499:111;39.15;9.15;2015;12.92569524;18.59000015;demersal fisheries
1300:499:111;39.15;9.15;2016;13.27897857;18.59000015;demersal fisheries
1300:499:111;39.15;9.15;2017;13.49297526;18.59000015;demersal fisheries
1300:499:112;39.15;9.25;2013;73.12635102;47.79999924;demersal fisheries
1300:499:112;39.15;9.25;2014;69.3612567;47.79999924;demersal fisheries
1300:499:112;39.15;9.25;2015;67.88402638;47.79999924;demersal fisheries
1300:499:112;39.15;9.25;2016;69.73942328;47.79999924;demersal fisheries
1300:499:112;39.15;9.25;2017;70.86330534;47.79999924;demersal fisheries
1300:499:113;39.15;9.35;2013;124.1876106;244;demersal fisheries
1300:499:113;39.15;9.35;2014;117.7934987;244;demersal fisheries
1300:499:113;39.15;9.35;2015;115.2847765;244;demersal fisheries
1300:499:113;39.15;9.35;2016;118.4357242;244;demersal fisheries
1300:499:113;39.15;9.35;2017;120.344369;244;demersal fisheries
1300:499:205;39.05;9.55;2013;8.108726188;117.9000015;demersal fisheries
1300:499:205;39.05;9.55;2014;7.691228002;117.9000015;demersal fisheries
1300:499:205;39.05;9.55;2015;7.527423082;117.9000015;demersal fisheries
1300:499:205;39.05;9.55;2016;7.733161576;117.9000015;demersal fisheries
1300:499:205;39.05;9.55;2017;7.857784941;117.9000015;demersal fisheries
1300:499:206;39.05;9.65;2013;2.608696767;968;demersal fisheries
1300:499:206;39.05;9.65;2014;2.474381445;968;demersal fisheries
1300:499:206;39.05;9.65;2015;2.421682987;968;demersal fisheries
1300:499:206;39.05;9.65;2016;2.487872094;968;demersal fisheries
1300:499:206;39.05;9.65;2017;2.527965268;968;demersal fisheries
1300:499:216;39.15;9.65;2013;0.703341034;456.1000061;demersal fisheries
1300:499:216;39.15;9.65;2014;0.667127749;456.1000061;demersal fisheries
1300:499:216;39.15;9.65;2015;0.65291951;456.1000061;demersal fisheries
1300:499:216;39.15;9.65;2016;0.670765017;456.1000061;demersal fisheries
1300:499:216;39.15;9.65;2017;0.681574695;456.1000061;demersal fisheries
1300:499:226;39.25;9.65;2013;1.619471156;81.15000153;demersal fisheries
1300:499:226;39.25;9.65;2014;1.536088605;81.15000153;demersal fisheries
1300:499:226;39.25;9.65;2015;1.50337356;81.15000153;demersal fisheries
1300:499:226;39.25;9.65;2016;1.54446356;81.15000153;demersal fisheries
1300:499:226;39.25;9.65;2017;1.569353283;81.15000153;demersal fisheries
1300:499:236;39.35;9.65;2013;4.624507904;66.36000061;demersal fisheries
1300:499:236;39.35;9.65;2014;4.38640347;66.36000061;demersal fisheries
1300:499:236;39.35;9.65;2015;4.292983476;66.36000061;demersal fisheries
1300:499:236;39.35;9.65;2016;4.410318711;66.36000061;demersal fisheries
1300:499:236;39.35;9.65;2017;4.481392974;66.36000061;demersal fisheries
1300:499:237;39.35;9.75;2013;5.319727217;863.75;demersal fisheries
1300:499:237;39.35;9.75;2014;5.045827666;863.75;demersal fisheries
1300:499:237;39.35;9.75;2015;4.9383635;863.75;demersal fisheries
1300:499:237;39.35;9.75;2016;5.073338174;863.75;demersal fisheries
1300:499:237;39.35;9.75;2017;5.155097292;863.75;demersal fisheries
1300:499:246;39.45;9.65;2013;1.359576086;8.93999958;demersal fisheries
1300:499:246;39.45;9.65;2014;1.289574887;8.93999958;demersal fisheries
1300:499:246;39.45;9.65;2015;1.26211;8.93999958;demersal fisheries
1300:499:246;39.45;9.65;2016;1.296605817;8.93999958;demersal fisheries
1300:499:246;39.45;9.65;2017;1.317501201;8.93999958;demersal fisheries
1300:499:247;39.45;9.75;2013;20.03953425;102.5999985;demersal fisheries
1300:499:247;39.45;9.75;2014;19.00774837;102.5999985;demersal fisheries
1300:499:247;39.45;9.75;2015;18.6029284;102.5999985;demersal fisheries
1300:499:247;39.45;9.75;2016;19.11138108;102.5999985;demersal fisheries
1300:499:247;39.45;9.75;2017;19.41936956;102.5999985;demersal fisheries
1300:499:457;39.55;9.75;2013;4.808058798;219.3999939;demersal fisheries
1300:499:457;39.55;9.75;2014;4.560503783;219.3999939;demersal fisheries
1300:499:457;39.55;9.75;2015;4.463375866;219.3999939;demersal fisheries
1300:499:457;39.55;9.75;2016;4.585368242;219.3999939;demersal fisheries
1300:499:457;39.55;9.75;2017;4.659263507;219.3999939;demersal fisheries
1300:499:467;39.65;9.75;2013;3.651525735;431.8999939;demersal fisheries
1300:499:467;39.65;9.75;2014;3.463517738;431.8999939;demersal fisheries
1300:499:467;39.65;9.75;2015;3.389753022;431.8999939;demersal fisheries
1300:499:467;39.65;9.75;2016;3.482401287;431.8999939;demersal fisheries
1300:499:467;39.65;9.75;2017;3.538521744;431.8999939;demersal fisheries
1300:499:477;39.75;9.75;2013;1.526883537;514.9500122;demersal fisheries
1300:499:477;39.75;9.75;2014;1.448268093;514.9500122;demersal fisheries
1300:499:477;39.75;9.75;2015;1.417423417;514.9500122;demersal fisheries
1300:499:477;39.75;9.75;2016;1.456164239;514.9500122;demersal fisheries
1300:499:477;39.75;9.75;2017;1.479630978;514.9500122;demersal fisheries
1300:499:478;39.75;9.85;2013;9.073586636;671.9000244;demersal fisheries
1300:499:478;39.75;9.85;2014;8.60641018;671.9000244;demersal fisheries
1300:499:478;39.75;9.85;2015;8.423114049;671.9000244;demersal fisheries
1300:499:478;39.75;9.85;2016;8.653333447;671.9000244;demersal fisheries
1300:499:478;39.75;9.85;2017;8.792785794;671.9000244;demersal fisheries
1300:499:487;39.85;9.75;2013;1.153284374;83.79000092;demersal fisheries
1300:499:487;39.85;9.75;2014;1.093904624;83.79000092;demersal fisheries
1300:499:487;39.85;9.75;2015;1.070607049;83.79000092;demersal fisheries
1300:499:487;39.85;9.75;2016;1.099868734;83.79000092;demersal fisheries
1300:499:487;39.85;9.75;2017;1.117593611;83.79000092;demersal fisheries
1300:499:488;39.85;9.85;2013;32.13196456;991.3499756;demersal fisheries
1300:499:488;39.85;9.85;2014;30.47756946;991.3499756;demersal fisheries
1300:499:488;39.85;9.85;2015;29.82846949;991.3499756;demersal fisheries
1300:499:488;39.85;9.85;2016;30.64373712;991.3499756;demersal fisheries
1300:499:488;39.85;9.85;2017;31.13757468;991.3499756;demersal fisheries
1300:499:497;39.95;9.75;2013;4.423526058;514;demersal fisheries
1300:499:497;39.95;9.75;2014;4.607693512;514;demersal fisheries
1300:499:497;39.95;9.75;2015;4.340099149;514;demersal fisheries
1300:499:497;39.95;9.75;2016;4.291024844;514;demersal fisheries
1300:499:497;39.95;9.75;2017;4.176201468;514;demersal fisheries
1300:499:498;39.95;9.85;2013;48.02373593;869.0499878;demersal fisheries
1300:499:498;39.95;9.85;2014;45.55111296;869.0499878;demersal fisheries
1300:499:498;39.95;9.85;2015;44.58098225;869.0499878;demersal fisheries
